"player_id","player_name","player_position"
985,"Lyanco Evangelista Silveira Neves Vojnov","Zagueiro"
1040,"Augusto de Souza Silva","Zagueiro"
94,"Carlos Andrade Souza","Lateral"
703,"Gustavo Marmentini dos Santos","Meia"
214,"Edmílson dos Santos Silva","Atacante"
64,"Ygor Maciel Santiago","Meia"
453,"Denner Nascimento da Luz","Meia"
140,"Bruno Vieira do Nascimento","Lateral"
534,"Jonathan Renato Barbosa","Atacante"
734,"Vinícius Silvestre da Costa","Goleiro"
532,"Lucas Santos Siqueira","Meia"
469,"Lucas David Pratto","Atacante"
13,"Ney Franco da Silveira Júnior","Técnico"
275,"Rodolfo Alves de Melo","Goleiro"
386,"Clayton Sales Paulino","Lateral"
132,"Fernando Paixão da Silva","Meia"
499,"Rodrigo Frauches de Souza Santos","Zagueiro"
168,"Kayke Moreno de Andrade Rodrigues","Atacante"
16,"Paulo André Cren Benini","Zagueiro"
502,"José Paolo Guerrero Gonzales","Atacante"
886,"Rafael Furlan Soares","Atacante"
567,"Vanaílson Luciano Souza Alves","Goleiro"
663,"Paulo Roberto Moccelin","Atacante"
711,"Santiago Montoya Muñoz","Meia"
116,"José Eduardo Bischofe de Almeida","Atacante"
73,"Adriano Laaber","Meia"
848,"Luiz Carlos Oliveira Bitencourt","Goleiro"
514,"Eugenio Esteban Mena Reveco","Lateral"
911,"Luiz Fernando Ferreira Maximiliano","Meia"
589,"Luciano da Rocha Neves","Atacante"
862,"Felipe Afonso Zang","Zagueiro"
489,"Walisson Moreira Farias Maia","Zagueiro"
602,"Rafael Gimenes da Silva","Meia"
715,"Nilton Soares Rodrigues","Atacante"
466,"Rildo de Andrade Felicissimo","Atacante"
758,"Breno Gonçalves Lopes","Lateral"
103,"Matheus Ferraz Pereira","Zagueiro"
706,"Samir Caetano de Souza Santos","Zagueiro"
521,"Leandro Cordeiro de Lima Silva","Meia"
518,"Everaldo Stum","Atacante"
305,"Paulo Victor Mileo Vidotti","Goleiro"
217,"Vinícius Soares Eutropio","Técnico"
325,"Leandro Damião da Silva dos Santos","Atacante"
761,"Marcos da Silva França","Atacante"
384,"Leonardo Cittadini","Meia"
645,"Jean Felipe Nogueira da Silva","Lateral"
485,"Fernando Omar Tobio","Zagueiro"
2,"Leonardo José Aparecido de Moura","Zagueiro"
632,"Leonardo Santos Lisboa","Meia"
300,"Rafael Galhardo de Souza","Lateral"
716,"Jonatan Lucca","Meia"
149,"Fabricio dos Santos Silva","Lateral"
818,"Raul Cabral","Técnico"
115,"Vagner Silva de Souza","Atacante"
698,"Mateus Lucena dos Santos","Lateral"
827,"Matheus de Vargas","Meia"
621,"Lucas Andrés Mugni","Meia"
681,"Ruy Franco de Almeida Junior","Meia"
